seed,condition,dose,mu,bCoreRatio,rescued,rescueTime,rescueMode,extinct,extinctionTime,finalN,terminationReason,nMutCore,nMutEdge
70,wellMixed,1.9,0.0001,,0,,,1,6.075634167044719,0,extinction,0,0
71,wellMixed,1.9,0.0001,,0,,,1,5.324124584909608,0,extinction,0,0
72,wellMixed,1.9,0.0001,,0,,,1,7.914715878453347,0,extinction,0,0
73,wellMixed,1.9,0.0001,,0,,,1,13.216106252900381,0,extinction,0,1
74,wellMixed,1.9,0.0001,,0,,,1,6.602026937763253,0,extinction,0,0
75,wellMixed,1.9,0.0001,,0,,,1,7.824398327941626,0,extinction,0,0
76,wellMixed,1.9,0.0001,,0,,,1,5.710690884747885,0,extinction,0,0
77,wellMixed,1.9,0.0001,,1,9.538446180797687,,0,,10,rescue,0,1
78,wellMixed,1.9,0.0001,,0,,,1,6.018454028803168,0,extinction,0,0
79,wellMixed,1.9,0.0001,,0,,,1,6.697673595836564,0,extinction,0,0
80,wellMixed,1.9,0.0001,,0,,,1,6.657121401743864,0,extinction,0,0
81,wellMixed,1.9,0.0001,,0,,,1,7.272030438712105,0,extinction,0,0
82,wellMixed,1.9,0.0001,,0,,,1,6.576833248861151,0,extinction,0,0
83,wellMixed,1.9,0.0001,,0,,,1,8.10845056022466,0,extinction,0,0
84,wellMixed,1.9,0.0001,,0,,,1,8.386973856627952,0,extinction,0,0
85,wellMixed,1.9,0.0001,,0,,,1,6.34682450869036,0,extinction,0,0
86,wellMixed,1.9,0.0001,,0,,,1,6.683639892596548,0,extinction,0,0
87,wellMixed,1.9,0.0001,,0,,,1,7.013676636645626,0,extinction,0,0
88,wellMixed,1.9,0.0001,,0,,,1,7.379876954591486,0,extinction,0,0
89,wellMixed,1.9,0.0001,,0,,,1,8.345957003708115,0,extinction,0,0
90,wellMixed,1.9,0.0001,,0,,,1,7.5054318664345745,0,extinction,0,0
91,wellMixed,1.9,0.0001,,0,,,1,10.532207060872848,0,extinction,0,0
92,wellMixed,1.9,0.0001,,0,,,1,7.218546963552118,0,extinction,0,0
93,wellMixed,1.9,0.0001,,0,,,1,9.354638831168163,0,extinction,0,0
94,wellMixed,1.9,0.0001,,1,2.9849161594517413,,0,,76,rescue,0,1
95,wellMixed,1.9,0.0001,,0,,,1,7.578593391743998,0,extinction,0,0
96,wellMixed,1.9,0.0001,,0,,,1,10.869156093072297,0,extinction,0,0
97,wellMixed,1.9,0.0001,,0,,,1,8.906187116855572,0,extinction,0,0
98,wellMixed,1.9,0.0001,,0,,,1,6.2025489901433515,0,extinction,0,0
99,wellMixed,1.9,0.0001,,0,,,1,6.934624576753559,0,extinction,0,0
100,wellMixed,1.9,0.0001,,0,,,1,6.595712565807178,0,extinction,0,0
101,wellMixed,1.9,0.0001,,1,4.896521327152147,,0,,17,rescue,0,1
102,wellMixed,1.9,0.0001,,0,,,1,7.675590981878508,0,extinction,0,0
103,wellMixed,1.9,0.0001,,0,,,1,5.696630027949219,0,extinction,0,0
104,wellMixed,1.9,0.0001,,0,,,1,7.102642879444758,0,extinction,0,0
105,wellMixed,1.9,0.0001,,0,,,1,8.402068282985788,0,extinction,0,0
106,wellMixed,1.9,0.0001,,0,,,1,7.548115149546935,0,extinction,0,0
107,wellMixed,1.9,0.0001,,0,,,1,6.5163131002116,0,extinction,0,0
108,wellMixed,1.9,0.0001,,0,,,1,7.665702192499159,0,extinction,0,0
109,wellMixed,1.9,0.0001,,0,,,1,6.443957919929053,0,extinction,0,0
110,wellMixed,1.9,0.0001,,0,,,1,9.256630803079535,0,extinction,0,0
111,wellMixed,1.9,0.0001,,0,,,1,6.098706243929993,0,extinction,0,0
112,wellMixed,1.9,0.0001,,1,3.5402614632155385,,0,,40,rescue,0,1
113,wellMixed,1.9,0.0001,,0,,,1,7.807888565973455,0,extinction,0,0
114,wellMixed,1.9,0.0001,,0,,,1,8.256829833849403,0,extinction,0,0
115,wellMixed,1.9,0.0001,,0,,,1,8.238478953288599,0,extinction,0,0
116,wellMixed,1.9,0.0001,,0,,,1,6.86921888847127,0,extinction,0,1
117,wellMixed,1.9,0.0001,,0,,,1,7.269396006078737,0,extinction,0,0
118,wellMixed,1.9,0.0001,,0,,,1,7.160774661155656,0,extinction,0,0
119,wellMixed,1.9,0.0001,,0,,,1,6.653311472231419,0,extinction,0,0
120,wellMixed,1.9,0.0001,,0,,,1,8.141229233348998,0,extinction,0,0
121,wellMixed,1.9,0.0001,,0,,,1,6.267878641676707,0,extinction,0,0
122,wellMixed,1.9,0.0001,,0,,,1,6.018901831528229,0,extinction,0,0
123,wellMixed,1.9,0.0001,,0,,,1,8.707841655983819,0,extinction,0,0
124,wellMixed,1.9,0.0001,,0,,,1,6.169540871263301,0,extinction,0,0
125,wellMixed,1.9,0.0001,,0,,,1,5.9626003935222,0,extinction,0,0
126,wellMixed,1.9,0.0001,,0,,,1,6.907480279278614,0,extinction,0,0
127,wellMixed,1.9,0.0001,,0,,,1,8.428859726258787,0,extinction,0,0
128,wellMixed,1.9,0.0001,,0,,,1,8.757851465388057,0,extinction,0,0
129,wellMixed,1.9,0.0001,,0,,,1,8.652509913898731,0,extinction,0,0
130,wellMixed,1.9,0.0001,,0,,,1,7.677637238054872,0,extinction,0,0
131,wellMixed,1.9,0.0001,,0,,,1,10.128978177028548,0,extinction,0,0
132,wellMixed,1.9,0.0001,,0,,,1,9.081599014399623,0,extinction,0,0
133,wellMixed,1.9,0.0001,,0,,,1,7.782839710947375,0,extinction,0,0
134,wellMixed,1.9,0.0001,,0,,,1,6.650548328339296,0,extinction,0,0
135,wellMixed,1.9,0.0001,,0,,,1,7.418050183966293,0,extinction,0,0
136,wellMixed,1.9,0.0001,,0,,,1,6.922407003272034,0,extinction,0,0
137,wellMixed,1.9,0.0001,,0,,,1,5.956250874330751,0,extinction,0,0
138,wellMixed,1.9,0.0001,,0,,,1,6.292055854370762,0,extinction,0,0
139,wellMixed,1.9,0.0001,,0,,,1,7.013500639298318,0,extinction,0,0
140,wellMixed,1.9,0.0001,,0,,,1,10.730597527511748,0,extinction,0,0
141,wellMixed,1.9,0.0001,,0,,,1,8.589755271736209,0,extinction,0,0
142,wellMixed,1.9,0.0001,,0,,,1,6.056119006518418,0,extinction,0,0
143,wellMixed,1.9,0.0001,,0,,,1,10.218315079658154,0,extinction,0,0
144,wellMixed,1.9,0.0001,,0,,,1,4.956223803532821,0,extinction,0,0
145,wellMixed,1.9,0.0001,,0,,,1,6.426650382603475,0,extinction,0,0
146,wellMixed,1.9,0.0001,,0,,,1,8.474638925029279,0,extinction,0,0
147,wellMixed,1.9,0.0001,,0,,,1,7.946372718639503,0,extinction,0,0
148,wellMixed,1.9,0.0001,,1,7.538716524330623,,0,,10,rescue,0,1
149,wellMixed,1.9,0.0001,,0,,,1,6.4263062146238195,0,extinction,0,0
150,wellMixed,1.9,0.0001,,0,,,1,6.262729144397972,0,extinction,0,0
151,wellMixed,1.9,0.0001,,0,,,1,6.31958618287003,0,extinction,0,0
152,wellMixed,1.9,0.0001,,0,,,1,7.65311875675082,0,extinction,0,0
153,wellMixed,1.9,0.0001,,0,,,1,6.654379275532237,0,extinction,0,0
154,wellMixed,1.9,0.0001,,0,,,1,8.914998854196018,0,extinction,0,0
155,wellMixed,1.9,0.0001,,0,,,1,7.029182282359936,0,extinction,0,0
156,wellMixed,1.9,0.0001,,0,,,1,7.884963858408453,0,extinction,0,0
157,wellMixed,1.9,0.0001,,0,,,1,7.319580292961561,0,extinction,0,0
158,wellMixed,1.9,0.0001,,0,,,1,6.548860727437822,0,extinction,0,0
159,wellMixed,1.9,0.0001,,0,,,1,6.569822952668156,0,extinction,0,0
160,wellMixed,1.9,0.0001,,0,,,1,7.045437922505371,0,extinction,0,0
161,wellMixed,1.9,0.0001,,0,,,1,8.123738004374175,0,extinction,0,1
162,wellMixed,1.9,0.0001,,0,,,1,7.302410630662403,0,extinction,0,0
163,wellMixed,1.9,0.0001,,0,,,1,10.686549065975344,0,extinction,0,0
164,wellMixed,1.9,0.0001,,0,,,1,5.849140177216801,0,extinction,0,0
165,wellMixed,1.9,0.0001,,0,,,1,6.831813893574273,0,extinction,0,1
166,wellMixed,1.9,0.0001,,0,,,1,6.653475052064467,0,extinction,0,0
167,wellMixed,1.9,0.0001,,0,,,1,9.401633749587717,0,extinction,0,0
168,wellMixed,1.9,0.0001,,0,,,1,8.623701675395283,0,extinction,0,0
169,wellMixed,1.9,0.0001,,0,,,1,7.002764078206475,0,extinction,0,0
170,wellMixed,1.9,0.0001,,0,,,1,7.484714903933764,0,extinction,0,0
171,wellMixed,1.9,0.0001,,0,,,1,6.729306696816846,0,extinction,0,0
172,wellMixed,1.9,0.0001,,0,,,1,8.207090907698142,0,extinction,0,0
173,wellMixed,1.9,0.0001,,0,,,1,6.802926505947518,0,extinction,0,0
174,wellMixed,1.9,0.0001,,0,,,1,8.955348532482205,0,extinction,0,0
175,wellMixed,1.9,0.0001,,0,,,1,8.014123658703065,0,extinction,0,0
176,wellMixed,1.9,0.0001,,0,,,1,8.073268461151216,0,extinction,0,0
177,wellMixed,1.9,0.0001,,0,,,1,10.096176630374995,0,extinction,0,0
178,wellMixed,1.9,0.0001,,0,,,1,6.5855121098022655,0,extinction,0,0
179,wellMixed,1.9,0.0001,,0,,,1,7.153662620613983,0,extinction,0,0
180,wellMixed,1.9,0.0001,,0,,,1,6.4333063297531625,0,extinction,0,0
181,wellMixed,1.9,0.0001,,0,,,1,7.40534007618722,0,extinction,0,0
182,wellMixed,1.9,0.0001,,0,,,1,7.067868651192311,0,extinction,0,0
183,wellMixed,1.9,0.0001,,0,,,1,6.201600905809457,0,extinction,0,0
184,wellMixed,1.9,0.0001,,1,4.239638796019547,,0,,39,rescue,0,1
185,wellMixed,1.9,0.0001,,0,,,1,8.952347740832653,0,extinction,0,0
186,wellMixed,1.9,0.0001,,0,,,1,7.309469886698209,0,extinction,0,0
187,wellMixed,1.9,0.0001,,0,,,1,7.620622373739942,0,extinction,0,0
188,wellMixed,1.9,0.0001,,0,,,1,5.683281519547055,0,extinction,0,0
189,wellMixed,1.9,0.0001,,0,,,1,6.157240869692352,0,extinction,0,0
190,wellMixed,1.9,0.0001,,0,,,1,5.5127949941946595,0,extinction,0,0
191,wellMixed,1.9,0.0001,,0,,,1,9.928507289489563,0,extinction,0,1
192,wellMixed,1.9,0.0001,,0,,,1,7.564399456276854,0,extinction,0,0
193,wellMixed,1.9,0.0001,,0,,,1,8.444855142497126,0,extinction,0,0
194,wellMixed,1.9,0.0001,,0,,,1,7.327662470747455,0,extinction,0,0
195,wellMixed,1.9,0.0001,,0,,,1,5.221764310879534,0,extinction,0,0
196,wellMixed,1.9,0.0001,,0,,,1,6.129624694738239,0,extinction,0,0
197,wellMixed,1.9,0.0001,,0,,,1,11.560107779664339,0,extinction,0,0
198,wellMixed,1.9,0.0001,,0,,,1,6.7442612968020725,0,extinction,0,0
199,wellMixed,1.9,0.0001,,0,,,1,6.730699530280587,0,extinction,0,0
