seed,condition,dose,mu,bCoreRatio,rescued,rescueTime,rescueMode,extinct,extinctionTime,finalN,terminationReason,nMutCore,nMutEdge
0,biofilm,2.3,0.0001,0.2,0,,,1,13.622758150023236,0,extinction,0,0
1,biofilm,2.3,0.0001,0.2,0,,,1,11.76482011273883,0,extinction,0,0
2,biofilm,2.3,0.0001,0.2,0,,,1,9.575849399670426,0,extinction,0,0
3,biofilm,2.3,0.0001,0.2,0,,,1,9.760517511864894,0,extinction,0,0
4,biofilm,2.3,0.0001,0.2,0,,,1,10.541697581874589,0,extinction,0,0
5,biofilm,2.3,0.0001,0.2,0,,,1,10.994152967922618,0,extinction,0,1
6,biofilm,2.3,0.0001,0.2,0,,,1,10.112039827259546,0,extinction,0,0
7,biofilm,2.3,0.0001,0.2,0,,,1,10.269725322250489,0,extinction,0,0
8,biofilm,2.3,0.0001,0.2,0,,,1,9.300196236049548,0,extinction,0,0
9,biofilm,2.3,0.0001,0.2,0,,,1,14.714700921492707,0,extinction,0,0
10,biofilm,2.3,0.0001,0.2,0,,,1,10.467878094436692,0,extinction,0,0
11,biofilm,2.3,0.0001,0.2,0,,,1,10.107180694300828,0,extinction,0,0
12,biofilm,2.3,0.0001,0.2,0,,,1,9.428742638232718,0,extinction,1,0
13,biofilm,2.3,0.0001,0.2,0,,,1,10.351348626943686,0,extinction,0,0
14,biofilm,2.3,0.0001,0.2,1,10.128584928919603,edge,0,,10,rescue,0,1
15,biofilm,2.3,0.0001,0.2,0,,,1,12.305490212654393,0,extinction,0,0
16,biofilm,2.3,0.0001,0.2,0,,,1,9.891827382220685,0,extinction,0,0
17,biofilm,2.3,0.0001,0.2,0,,,1,10.68567760018268,0,extinction,0,0
18,biofilm,2.3,0.0001,0.2,0,,,1,9.634041881635593,0,extinction,0,0
19,biofilm,2.3,0.0001,0.2,0,,,1,9.724534410676686,0,extinction,0,0
20,biofilm,2.3,0.0001,0.2,0,,,1,11.068407985386983,0,extinction,0,0
21,biofilm,2.3,0.0001,0.2,0,,,1,9.439320527263254,0,extinction,0,0
22,biofilm,2.3,0.0001,0.2,0,,,1,9.867883291535858,0,extinction,0,0
23,biofilm,2.3,0.0001,0.2,1,4.4143633498217945,edge,0,,369,rescue,0,1
24,biofilm,2.3,0.0001,0.2,0,,,1,8.43938113530264,0,extinction,0,0
25,biofilm,2.3,0.0001,0.2,0,,,1,9.74713521579737,0,extinction,0,0
26,biofilm,2.3,0.0001,0.2,0,,,1,9.661718440686768,0,extinction,1,0
27,biofilm,2.3,0.0001,0.2,0,,,1,11.232364523058129,0,extinction,0,0
28,biofilm,2.3,0.0001,0.2,0,,,1,10.248306713949514,0,extinction,0,0
29,biofilm,2.3,0.0001,0.2,0,,,1,10.101593772865547,0,extinction,0,0
30,biofilm,2.3,0.0001,0.2,0,,,1,9.730716743252811,0,extinction,0,0
31,biofilm,2.3,0.0001,0.2,0,,,1,9.216991656466746,0,extinction,0,0
32,biofilm,2.3,0.0001,0.2,0,,,1,8.645614572315763,0,extinction,0,0
33,biofilm,2.3,0.0001,0.2,0,,,1,11.169896876076645,0,extinction,0,0
34,biofilm,2.3,0.0001,0.2,1,4.4019770106369585,edge,0,,423,rescue,0,2
35,biofilm,2.3,0.0001,0.2,0,,,1,10.18317457834338,0,extinction,0,0
36,biofilm,2.3,0.0001,0.2,0,,,1,11.566154459140128,0,extinction,0,0
37,biofilm,2.3,0.0001,0.2,0,,,1,9.633294325086695,0,extinction,0,0
