seed,condition,dose,mu,bCoreRatio,rescued,rescueTime,rescueMode,extinct,extinctionTime,finalN,terminationReason,nMutCore,nMutEdge
97,wellMixed,1.05,0.0001,,1,16.19579250721922,,0,,497,rescue,0,1
98,wellMixed,1.05,0.0001,,0,,,1,77.30018748691224,0,extinction,0,2
99,wellMixed,1.05,0.0001,,0,,,1,69.50072969283326,0,extinction,0,3
100,wellMixed,1.05,0.0001,,1,8.478061857235636,,0,,648,rescue,0,2
101,wellMixed,1.05,0.0001,,1,33.258873630284775,,0,,148,rescue,0,3
102,wellMixed,1.05,0.0001,,0,,,1,83.86746964430158,0,extinction,0,4
103,wellMixed,1.05,0.0001,,1,3.2572883325327884,,0,,700,rescue,0,1
104,wellMixed,1.05,0.0001,,0,,,1,112.02021467406114,0,extinction,0,1
105,wellMixed,1.05,0.0001,,0,,,1,80.15755488824522,0,extinction,0,1
106,wellMixed,1.05,0.0001,,0,,,1,127.26737285603966,0,extinction,0,0
107,wellMixed,1.05,0.0001,,1,10.648072060863434,,0,,627,rescue,0,1
108,wellMixed,1.05,0.0001,,1,8.212031330399741,,0,,512,rescue,0,2
109,wellMixed,1.05,0.0001,,1,57.09641778096166,,0,,85,rescue,0,2
110,wellMixed,1.05,0.0001,,0,,,1,65.07135969741402,0,extinction,0,0
111,wellMixed,1.05,0.0001,,1,10.775925503624503,,0,,633,rescue,0,1
112,wellMixed,1.05,0.0001,,1,16.205410477308984,,0,,724,rescue,0,1
113,wellMixed,1.05,0.0001,,0,,,1,45.62047761174285,0,extinction,0,2
114,wellMixed,1.05,0.0001,,1,24.07419215848221,,0,,254,rescue,0,2
115,wellMixed,1.05,0.0001,,1,50.87759856891974,,0,,108,rescue,0,3
116,wellMixed,1.05,0.0001,,1,10.61683246262068,,0,,496,rescue,0,1
117,wellMixed,1.05,0.0001,,1,26.850969447984042,,0,,315,rescue,0,2
118,wellMixed,1.05,0.0001,,0,,,1,60.60141333625416,0,extinction,0,1
119,wellMixed,1.05,0.0001,,0,,,1,124.90603239241867,0,extinction,0,3
120,wellMixed,1.05,0.0001,,0,,,1,121.0388772215036,0,extinction,0,3
121,wellMixed,1.05,0.0001,,1,15.328499959877202,,0,,526,rescue,0,1
122,wellMixed,1.05,0.0001,,0,,,1,79.52005056788553,0,extinction,0,1
123,wellMixed,1.05,0.0001,,0,,,1,97.28425490793309,0,extinction,0,0
124,wellMixed,1.05,0.0001,,0,,,1,59.4683256340065,0,extinction,0,1
125,wellMixed,1.05,0.0001,,1,19.540337531643395,,0,,412,rescue,0,3
126,wellMixed,1.05,0.0001,,1,5.422946987755418,,0,,790,rescue,0,2
127,wellMixed,1.05,0.0001,,0,,,1,61.488040411845624,0,extinction,0,1
128,wellMixed,1.05,0.0001,,1,13.940034088041477,,0,,718,rescue,0,2
129,wellMixed,1.05,0.0001,,0,,,1,92.07127492170419,0,extinction,0,3
130,wellMixed,1.05,0.0001,,0,,,1,73.71332145525372,0,extinction,0,1
131,wellMixed,1.05,0.0001,,0,,,1,107.09863585827198,0,extinction,0,3
132,wellMixed,1.05,0.0001,,0,,,1,83.2208780498975,0,extinction,0,1
133,wellMixed,1.05,0.0001,,0,,,1,65.11478934915465,0,extinction,0,2
134,wellMixed,1.05,0.0001,,1,15.48558851655141,,0,,306,rescue,0,3
135,wellMixed,1.05,0.0001,,1,5.916213524431341,,0,,667,rescue,0,2
136,wellMixed,1.05,0.0001,,1,19.553053392565992,,0,,417,rescue,0,2
137,wellMixed,1.05,0.0001,,1,20.934882854131324,,0,,390,rescue,0,1
138,wellMixed,1.05,0.0001,,1,14.468009181279408,,0,,317,rescue,0,2
139,wellMixed,1.05,0.0001,,0,,,1,90.73629786258287,0,extinction,0,1
140,wellMixed,1.05,0.0001,,0,,,1,87.84591921833845,0,extinction,0,1
141,wellMixed,1.05,0.0001,,1,8.11295908654057,,0,,639,rescue,0,3
142,wellMixed,1.05,0.0001,,1,23.46835010680213,,0,,303,rescue,0,1
143,wellMixed,1.05,0.0001,,0,,,1,110.90387787076914,0,extinction,0,5
144,wellMixed,1.05,0.0001,,1,23.641992170166333,,0,,246,rescue,0,1
145,wellMixed,1.05,0.0001,,1,34.372828860586075,,0,,291,rescue,0,3
146,wellMixed,1.05,0.0001,,0,,,1,68.05514166882222,0,extinction,0,0
147,wellMixed,1.05,0.0001,,0,,,1,96.94081458489859,0,extinction,0,3
148,wellMixed,1.05,0.0001,,1,37.804663684232146,,0,,200,rescue,0,2
149,wellMixed,1.05,0.0001,,0,,,1,84.87777249656592,0,extinction,0,0
150,wellMixed,1.05,0.0001,,0,,,1,96.15516327526744,0,extinction,0,0
151,wellMixed,1.05,0.0001,,1,52.840970730134615,,0,,40,rescue,0,1
152,wellMixed,1.05,0.0001,,1,22.533321251429715,,0,,214,rescue,0,2
153,wellMixed,1.05,0.0001,,1,46.89504107568202,,0,,123,rescue,0,1
154,wellMixed,1.05,0.0001,,1,9.936159970915831,,0,,548,rescue,0,1
155,wellMixed,1.05,0.0001,,0,,,1,105.07017417924838,0,extinction,0,0
156,wellMixed,1.05,0.0001,,1,26.47010901759946,,0,,395,rescue,0,5
157,wellMixed,1.05,0.0001,,0,,,1,75.19995980324822,0,extinction,0,0
158,wellMixed,1.05,0.0001,,1,6.561283233218226,,0,,658,rescue,0,1
159,wellMixed,1.05,0.0001,,0,,,1,118.95016747540562,0,extinction,0,0
160,wellMixed,1.05,0.0001,,1,22.28988917954049,,0,,424,rescue,0,1
161,wellMixed,1.05,0.0001,,1,5.206900368385867,,0,,921,rescue,0,1
162,wellMixed,1.05,0.0001,,1,10.135404058618818,,0,,790,rescue,0,1
163,wellMixed,1.05,0.0001,,0,,,1,83.873246765723,0,extinction,0,0
164,wellMixed,1.05,0.0001,,1,35.427133887435915,,0,,92,rescue,0,3
165,wellMixed,1.05,0.0001,,1,26.974345563454285,,0,,240,rescue,0,3
166,wellMixed,1.05,0.0001,,0,,,1,87.75250247288393,0,extinction,0,0
167,wellMixed,1.05,0.0001,,0,,,1,93.14393026940058,0,extinction,0,0
168,wellMixed,1.05,0.0001,,1,17.290901202995663,,0,,315,rescue,0,3
169,wellMixed,1.05,0.0001,,1,22.38036615925956,,0,,204,rescue,0,5
170,wellMixed,1.05,0.0001,,1,24.200902965692208,,0,,209,rescue,0,1
171,wellMixed,1.05,0.0001,,1,7.7244094580392675,,0,,848,rescue,0,2
172,wellMixed,1.05,0.0001,,0,,,1,68.49765104751226,0,extinction,0,1
173,wellMixed,1.05,0.0001,,0,,,1,86.39333682202415,0,extinction,0,1
174,wellMixed,1.05,0.0001,,0,,,1,159.70012789934407,0,extinction,0,3
175,wellMixed,1.05,0.0001,,1,21.072275428377022,,0,,327,rescue,0,2
176,wellMixed,1.05,0.0001,,1,40.484804632603165,,0,,191,rescue,0,1
177,wellMixed,1.05,0.0001,,1,30.21026583114987,,0,,247,rescue,0,2
178,wellMixed,1.05,0.0001,,1,8.060059783238538,,0,,565,rescue,0,1
179,wellMixed,1.05,0.0001,,0,,,1,70.14789447383315,0,extinction,0,3
180,wellMixed,1.05,0.0001,,1,11.645269256530126,,0,,675,rescue,0,1
181,wellMixed,1.05,0.0001,,1,4.446257192876083,,0,,887,rescue,0,1
182,wellMixed,1.05,0.0001,,1,18.144899443824666,,0,,608,rescue,0,3
183,wellMixed,1.05,0.0001,,0,,,1,86.81981349853123,0,extinction,0,0
184,wellMixed,1.05,0.0001,,0,,,1,62.453068754922434,0,extinction,0,1
185,wellMixed,1.05,0.0001,,1,37.84549942031738,,0,,182,rescue,0,2
186,wellMixed,1.05,0.0001,,1,13.348303121278777,,0,,435,rescue,0,2
187,wellMixed,1.05,0.0001,,1,4.926655310396439,,0,,923,rescue,0,1
188,wellMixed,1.05,0.0001,,1,14.100722972334353,,0,,470,rescue,0,3
189,wellMixed,1.05,0.0001,,1,23.387102095491812,,0,,270,rescue,0,1
190,wellMixed,1.05,0.0001,,1,15.335884234026437,,0,,620,rescue,0,1
191,wellMixed,1.05,0.0001,,1,6.535507996004471,,0,,904,rescue,0,1
192,wellMixed,1.05,0.0001,,0,,,1,80.47604296123043,0,extinction,0,1
193,wellMixed,1.05,0.0001,,1,27.077861788243,,0,,189,rescue,0,3
194,wellMixed,1.05,0.0001,,0,,,1,90.52878646542362,0,extinction,0,0
195,wellMixed,1.05,0.0001,,1,6.69029463012248,,0,,720,rescue,0,1
196,wellMixed,1.05,0.0001,,1,9.414874243558462,,0,,637,rescue,0,1
197,wellMixed,1.05,0.0001,,1,11.45502511520909,,0,,638,rescue,0,1
198,wellMixed,1.05,0.0001,,1,22.15122781492983,,0,,365,rescue,0,1
199,wellMixed,1.05,0.0001,,1,53.32615204865826,,0,,63,rescue,0,4
