seed,condition,dose,mu,bCoreRatio,rescued,rescueTime,rescueMode,extinct,extinctionTime,finalN,terminationReason,nMutCore,nMutEdge
23,wellMixed,1.4,0.0001,,1,11.065648838559856,,0,,25,rescue,0,2
24,wellMixed,1.4,0.0001,,0,,,1,13.901298665774194,0,extinction,0,0
25,wellMixed,1.4,0.0001,,0,,,1,14.724801021662758,0,extinction,0,0
26,wellMixed,1.4,0.0001,,0,,,1,19.822399671689677,0,extinction,0,0
27,wellMixed,1.4,0.0001,,0,,,1,15.08183358880392,0,extinction,0,0
28,wellMixed,1.4,0.0001,,0,,,1,13.696790023229322,0,extinction,0,0
29,wellMixed,1.4,0.0001,,1,5.884706243358645,,0,,120,rescue,0,1
30,wellMixed,1.4,0.0001,,0,,,1,16.37151188888646,0,extinction,0,0
31,wellMixed,1.4,0.0001,,0,,,1,27.40809760247212,0,extinction,0,0
32,wellMixed,1.4,0.0001,,0,,,1,15.720969191166871,0,extinction,0,0
33,wellMixed,1.4,0.0001,,0,,,1,15.364195885313983,0,extinction,0,0
34,wellMixed,1.4,0.0001,,0,,,1,18.277418662697446,0,extinction,0,1
35,wellMixed,1.4,0.0001,,0,,,1,11.766421026295873,0,extinction,0,0
36,wellMixed,1.4,0.0001,,0,,,1,15.762690292244336,0,extinction,0,0
37,wellMixed,1.4,0.0001,,0,,,1,10.780302625651208,0,extinction,0,0
38,wellMixed,1.4,0.0001,,0,,,1,14.819480490658925,0,extinction,0,0
39,wellMixed,1.4,0.0001,,0,,,1,14.91690203036083,0,extinction,0,0
40,wellMixed,1.4,0.0001,,0,,,1,13.390275566721934,0,extinction,0,0
41,wellMixed,1.4,0.0001,,0,,,1,14.310496811780117,0,extinction,0,0
42,wellMixed,1.4,0.0001,,0,,,1,13.953485574779037,0,extinction,0,0
43,wellMixed,1.4,0.0001,,0,,,1,11.176449571581628,0,extinction,0,0
44,wellMixed,1.4,0.0001,,0,,,1,14.959766066484612,0,extinction,0,2
45,wellMixed,1.4,0.0001,,0,,,1,18.19953594052187,0,extinction,0,0
46,wellMixed,1.4,0.0001,,0,,,1,17.03188968453132,0,extinction,0,1
47,wellMixed,1.4,0.0001,,0,,,1,12.061082382814687,0,extinction,0,0
48,wellMixed,1.4,0.0001,,0,,,1,12.747875261781987,0,extinction,0,0
49,wellMixed,1.4,0.0001,,0,,,1,13.329806883271122,0,extinction,0,0
50,wellMixed,1.4,0.0001,,0,,,1,12.277196663937769,0,extinction,0,0
51,wellMixed,1.4,0.0001,,0,,,1,16.580363341489107,0,extinction,0,0
52,wellMixed,1.4,0.0001,,0,,,1,12.659933456030059,0,extinction,0,0
53,wellMixed,1.4,0.0001,,0,,,1,12.394579921033037,0,extinction,0,0
54,wellMixed,1.4,0.0001,,0,,,1,12.86193208837826,0,extinction,0,0
55,wellMixed,1.4,0.0001,,1,6.89404148613503,,0,,66,rescue,0,1
56,wellMixed,1.4,0.0001,,0,,,1,12.369443867718093,0,extinction,0,0
57,wellMixed,1.4,0.0001,,0,,,1,12.878822661169965,0,extinction,0,0
58,wellMixed,1.4,0.0001,,0,,,1,16.14956897105736,0,extinction,0,0
59,wellMixed,1.4,0.0001,,0,,,1,13.303549725393575,0,extinction,0,0
60,wellMixed,1.4,0.0001,,0,,,1,15.864974185844808,0,extinction,0,0
61,wellMixed,1.4,0.0001,,0,,,1,16.13816915764289,0,extinction,0,0
62,wellMixed,1.4,0.0001,,0,,,1,13.729648836773425,0,extinction,0,0
63,wellMixed,1.4,0.0001,,0,,,1,15.252948425811983,0,extinction,0,0
64,wellMixed,1.4,0.0001,,0,,,1,17.661380258058205,0,extinction,0,0
65,wellMixed,1.4,0.0001,,1,6.475842025342865,,0,,94,rescue,0,1
66,wellMixed,1.4,0.0001,,0,,,1,18.260933170467663,0,extinction,0,0
67,wellMixed,1.4,0.0001,,0,,,1,16.678702706832734,0,extinction,0,0
68,wellMixed,1.4,0.0001,,0,,,1,12.272863448218908,0,extinction,0,0
69,wellMixed,1.4,0.0001,,0,,,1,13.188014776218887,0,extinction,0,0
70,wellMixed,1.4,0.0001,,0,,,1,11.701708497199853,0,extinction,0,0
71,wellMixed,1.4,0.0001,,0,,,1,10.74309431668982,0,extinction,0,0
72,wellMixed,1.4,0.0001,,0,,,1,13.488387256793931,0,extinction,0,0
73,wellMixed,1.4,0.0001,,1,6.579756269571672,,0,,112,rescue,0,1
74,wellMixed,1.4,0.0001,,0,,,1,13.189625157019549,0,extinction,0,0
75,wellMixed,1.4,0.0001,,0,,,1,10.831272030336418,0,extinction,0,0
76,wellMixed,1.4,0.0001,,1,8.598404301297416,,0,,52,rescue,0,1
77,wellMixed,1.4,0.0001,,0,,,1,14.600954756216964,0,extinction,0,1
78,wellMixed,1.4,0.0001,,0,,,1,11.009756653260242,0,extinction,0,0
79,wellMixed,1.4,0.0001,,0,,,1,19.289492108013174,0,extinction,0,1
80,wellMixed,1.4,0.0001,,0,,,1,21.643591450784374,0,extinction,0,0
81,wellMixed,1.4,0.0001,,0,,,1,18.999120703355015,0,extinction,0,1
82,wellMixed,1.4,0.0001,,0,,,1,12.957410585975715,0,extinction,0,0
83,wellMixed,1.4,0.0001,,0,,,1,14.44784776158992,0,extinction,0,0
84,wellMixed,1.4,0.0001,,0,,,1,12.463351510962706,0,extinction,0,0
85,wellMixed,1.4,0.0001,,0,,,1,13.839925203590516,0,extinction,0,0
86,wellMixed,1.4,0.0001,,0,,,1,16.143917942490834,0,extinction,0,0
87,wellMixed,1.4,0.0001,,0,,,1,11.673819957564966,0,extinction,0,0
88,wellMixed,1.4,0.0001,,0,,,1,18.383618831996824,0,extinction,0,0
89,wellMixed,1.4,0.0001,,0,,,1,16.811310345881193,0,extinction,0,0
90,wellMixed,1.4,0.0001,,0,,,1,18.70102013090022,0,extinction,0,0
91,wellMixed,1.4,0.0001,,0,,,1,12.105538142408365,0,extinction,0,0
92,wellMixed,1.4,0.0001,,0,,,1,14.397833010467973,0,extinction,0,0
93,wellMixed,1.4,0.0001,,0,,,1,11.412649216081922,0,extinction,0,0
94,wellMixed,1.4,0.0001,,1,7.182503865016842,,0,,56,rescue,0,1
95,wellMixed,1.4,0.0001,,0,,,1,14.662383833077493,0,extinction,0,0
96,wellMixed,1.4,0.0001,,1,5.395256935858416,,0,,140,rescue,0,1
97,wellMixed,1.4,0.0001,,0,,,1,13.862034724607103,0,extinction,0,0
98,wellMixed,1.4,0.0001,,0,,,1,18.107123386236506,0,extinction,0,0
99,wellMixed,1.4,0.0001,,0,,,1,13.227479343312408,0,extinction,0,0
100,wellMixed,1.4,0.0001,,0,,,1,16.917710371489374,0,extinction,0,0
101,wellMixed,1.4,0.0001,,0,,,1,14.81101780476834,0,extinction,0,0
102,wellMixed,1.4,0.0001,,0,,,1,14.161713949620081,0,extinction,0,0
103,wellMixed,1.4,0.0001,,0,,,1,12.22880364559604,0,extinction,0,1
104,wellMixed,1.4,0.0001,,0,,,1,12.025409780898807,0,extinction,0,0
105,wellMixed,1.4,0.0001,,0,,,1,18.92484233789263,0,extinction,0,0
106,wellMixed,1.4,0.0001,,0,,,1,16.44082113906417,0,extinction,0,0
107,wellMixed,1.4,0.0001,,0,,,1,14.358411428778853,0,extinction,0,0
108,wellMixed,1.4,0.0001,,0,,,1,12.068996961382956,0,extinction,0,0
109,wellMixed,1.4,0.0001,,0,,,1,14.881041276972404,0,extinction,0,0
110,wellMixed,1.4,0.0001,,0,,,1,13.446567328446445,0,extinction,0,0
111,wellMixed,1.4,0.0001,,0,,,1,12.464581439245809,0,extinction,0,0
112,wellMixed,1.4,0.0001,,0,,,1,13.882871658924863,0,extinction,0,1
113,wellMixed,1.4,0.0001,,0,,,1,14.416253625601193,0,extinction,0,0
114,wellMixed,1.4,0.0001,,0,,,1,18.222298632621676,0,extinction,0,0
115,wellMixed,1.4,0.0001,,0,,,1,18.36733725431093,0,extinction,0,0
116,wellMixed,1.4,0.0001,,0,,,1,12.123228740160014,0,extinction,0,0
117,wellMixed,1.4,0.0001,,0,,,1,13.590891905222032,0,extinction,0,0
118,wellMixed,1.4,0.0001,,0,,,1,15.894306614021286,0,extinction,0,0
119,wellMixed,1.4,0.0001,,0,,,1,23.745604630956954,0,extinction,0,0
120,wellMixed,1.4,0.0001,,0,,,1,11.879131151537244,0,extinction,0,0
121,wellMixed,1.4,0.0001,,0,,,1,11.788310371520012,0,extinction,0,0
122,wellMixed,1.4,0.0001,,0,,,1,14.101281315442579,0,extinction,0,0
123,wellMixed,1.4,0.0001,,0,,,1,15.145974974132384,0,extinction,0,0
124,wellMixed,1.4,0.0001,,0,,,1,14.090206300066527,0,extinction,0,0
125,wellMixed,1.4,0.0001,,1,10.559064402470852,,0,,20,rescue,0,1
126,wellMixed,1.4,0.0001,,0,,,1,18.32890834622497,0,extinction,0,0
127,wellMixed,1.4,0.0001,,0,,,1,12.663525701709053,0,extinction,0,0
128,wellMixed,1.4,0.0001,,0,,,1,11.902290491775753,0,extinction,0,0
129,wellMixed,1.4,0.0001,,0,,,1,14.920674484890675,0,extinction,0,0
130,wellMixed,1.4,0.0001,,0,,,1,11.861185021126438,0,extinction,0,0
131,wellMixed,1.4,0.0001,,0,,,1,15.803018541568125,0,extinction,0,1
132,wellMixed,1.4,0.0001,,0,,,1,19.083510156459546,0,extinction,0,0
133,wellMixed,1.4,0.0001,,0,,,1,13.07959188290219,0,extinction,0,0
134,wellMixed,1.4,0.0001,,1,4.740001877708269,,0,,113,rescue,0,1
135,wellMixed,1.4,0.0001,,0,,,1,15.301654561708405,0,extinction,0,0
136,wellMixed,1.4,0.0001,,1,6.798146284260179,,0,,59,rescue,0,2
137,wellMixed,1.4,0.0001,,0,,,1,13.13332128276481,0,extinction,0,0
138,wellMixed,1.4,0.0001,,0,,,1,11.82998810631479,0,extinction,0,0
139,wellMixed,1.4,0.0001,,0,,,1,12.566255225674059,0,extinction,0,0
140,wellMixed,1.4,0.0001,,0,,,1,19.631058624359618,0,extinction,0,0
141,wellMixed,1.4,0.0001,,0,,,1,9.913107085424611,0,extinction,0,1
142,wellMixed,1.4,0.0001,,0,,,1,15.70067173286385,0,extinction,0,0
143,wellMixed,1.4,0.0001,,0,,,1,14.937446342779007,0,extinction,0,0
144,wellMixed,1.4,0.0001,,0,,,1,13.133891251159703,0,extinction,0,0
145,wellMixed,1.4,0.0001,,0,,,1,13.530675280269307,0,extinction,0,0
146,wellMixed,1.4,0.0001,,0,,,1,11.817465883602875,0,extinction,0,0
147,wellMixed,1.4,0.0001,,0,,,1,15.242163226606745,0,extinction,0,0
148,wellMixed,1.4,0.0001,,0,,,1,12.946160386907504,0,extinction,0,1
149,wellMixed,1.4,0.0001,,0,,,1,16.61352377758312,0,extinction,0,0
150,wellMixed,1.4,0.0001,,0,,,1,15.449472902297034,0,extinction,0,0
151,wellMixed,1.4,0.0001,,0,,,1,12.432851229367355,0,extinction,0,0
152,wellMixed,1.4,0.0001,,1,7.040038853365602,,0,,54,rescue,0,2
153,wellMixed,1.4,0.0001,,0,,,1,13.968958531103675,0,extinction,0,0
154,wellMixed,1.4,0.0001,,0,,,1,14.15157684096519,0,extinction,0,0
155,wellMixed,1.4,0.0001,,0,,,1,14.183200448501543,0,extinction,0,0
156,wellMixed,1.4,0.0001,,0,,,1,16.377136469732225,0,extinction,0,1
157,wellMixed,1.4,0.0001,,0,,,1,16.990360924502035,0,extinction,0,0
158,wellMixed,1.4,0.0001,,0,,,1,21.144704918652604,0,extinction,0,2
159,wellMixed,1.4,0.0001,,0,,,1,14.14352284733902,0,extinction,0,0
160,wellMixed,1.4,0.0001,,0,,,1,12.647146890181046,0,extinction,0,0
161,wellMixed,1.4,0.0001,,1,3.7528515089996084,,0,,282,rescue,0,1
162,wellMixed,1.4,0.0001,,0,,,1,19.21870081034729,0,extinction,0,0
163,wellMixed,1.4,0.0001,,0,,,1,14.07067437960265,0,extinction,0,0
164,wellMixed,1.4,0.0001,,0,,,1,11.406123181129598,0,extinction,0,0
165,wellMixed,1.4,0.0001,,0,,,1,14.753242403260408,0,extinction,0,1
166,wellMixed,1.4,0.0001,,0,,,1,28.479084952133142,0,extinction,0,0
167,wellMixed,1.4,0.0001,,0,,,1,12.432684850094157,0,extinction,0,0
168,wellMixed,1.4,0.0001,,0,,,1,16.01218436948493,0,extinction,0,0
169,wellMixed,1.4,0.0001,,1,5.305108154497786,,0,,150,rescue,0,1
170,wellMixed,1.4,0.0001,,1,8.488813209864302,,0,,34,rescue,0,2
171,wellMixed,1.4,0.0001,,0,,,1,15.501939725623965,0,extinction,0,0
172,wellMixed,1.4,0.0001,,0,,,1,14.21565964783189,0,extinction,0,0
173,wellMixed,1.4,0.0001,,0,,,1,11.471851472320603,0,extinction,0,0
174,wellMixed,1.4,0.0001,,0,,,1,15.640944627001405,0,extinction,0,0
175,wellMixed,1.4,0.0001,,0,,,1,14.273086996649797,0,extinction,0,0
176,wellMixed,1.4,0.0001,,0,,,1,13.605085451747705,0,extinction,0,0
177,wellMixed,1.4,0.0001,,0,,,1,19.155087033753745,0,extinction,0,0
178,wellMixed,1.4,0.0001,,0,,,1,11.574694131452349,0,extinction,0,0
179,wellMixed,1.4,0.0001,,0,,,1,21.24090898359721,0,extinction,0,0
180,wellMixed,1.4,0.0001,,0,,,1,13.062645054368227,0,extinction,0,1
181,wellMixed,1.4,0.0001,,1,3.713575575055114,,0,,220,rescue,0,1
182,wellMixed,1.4,0.0001,,0,,,1,16.291529896052158,0,extinction,0,0
183,wellMixed,1.4,0.0001,,0,,,1,10.402647532400312,0,extinction,0,0
184,wellMixed,1.4,0.0001,,0,,,1,15.752973371083602,0,extinction,0,1
185,wellMixed,1.4,0.0001,,0,,,1,12.52170057486594,0,extinction,0,0
186,wellMixed,1.4,0.0001,,0,,,1,16.51667905001028,0,extinction,0,0
187,wellMixed,1.4,0.0001,,1,12.12714640095045,,0,,34,rescue,0,1
188,wellMixed,1.4,0.0001,,0,,,1,21.52278519319178,0,extinction,0,0
189,wellMixed,1.4,0.0001,,0,,,1,11.543701519311742,0,extinction,0,0
190,wellMixed,1.4,0.0001,,0,,,1,18.122469523733137,0,extinction,0,0
191,wellMixed,1.4,0.0001,,1,3.339129783939092,,0,,351,rescue,0,1
192,wellMixed,1.4,0.0001,,0,,,1,13.826984310058107,0,extinction,0,0
193,wellMixed,1.4,0.0001,,1,14.117668387929804,,0,,10,rescue,0,2
194,wellMixed,1.4,0.0001,,0,,,1,15.93614518092808,0,extinction,0,0
195,wellMixed,1.4,0.0001,,0,,,1,13.762277172377186,0,extinction,0,0
196,wellMixed,1.4,0.0001,,0,,,1,11.31302484547603,0,extinction,0,0
197,wellMixed,1.4,0.0001,,0,,,1,12.397662167225121,0,extinction,0,0
198,wellMixed,1.4,0.0001,,0,,,1,16.148941011339055,0,extinction,0,0
199,wellMixed,1.4,0.0001,,0,,,1,12.992811988827734,0,extinction,0,0
