seed,condition,dose,mu,bCoreRatio,rescued,rescueTime,rescueMode,extinct,extinctionTime,finalN,terminationReason,nMutCore,nMutEdge
74,wellMixed,1.6,0.0001,,0,,,1,12.697522082301656,0,extinction,0,0
75,wellMixed,1.6,0.0001,,0,,,1,8.541733538869297,0,extinction,0,0
76,wellMixed,1.6,0.0001,,0,,,1,7.873729630618977,0,extinction,0,0
77,wellMixed,1.6,0.0001,,1,1.1865087267316847,,0,,537,rescue,0,1
78,wellMixed,1.6,0.0001,,0,,,1,8.334358067384782,0,extinction,0,0
79,wellMixed,1.6,0.0001,,0,,,1,10.263316853518903,0,extinction,0,1
80,wellMixed,1.6,0.0001,,0,,,1,7.659573916876745,0,extinction,0,0
81,wellMixed,1.6,0.0001,,1,2.8681873623783596,,0,,219,rescue,0,1
82,wellMixed,1.6,0.0001,,0,,,1,9.695770213006911,0,extinction,0,0
83,wellMixed,1.6,0.0001,,0,,,1,10.701431714190418,0,extinction,0,0
84,wellMixed,1.6,0.0001,,0,,,1,10.654290538328645,0,extinction,0,0
85,wellMixed,1.6,0.0001,,0,,,1,14.556537466355255,0,extinction,0,0
86,wellMixed,1.6,0.0001,,0,,,1,7.810295011893816,0,extinction,0,0
87,wellMixed,1.6,0.0001,,0,,,1,13.68861769737604,0,extinction,0,0
88,wellMixed,1.6,0.0001,,0,,,1,19.28626250804751,0,extinction,0,0
89,wellMixed,1.6,0.0001,,0,,,1,9.584006977132644,0,extinction,0,0
90,wellMixed,1.6,0.0001,,0,,,1,9.977385196458968,0,extinction,0,0
91,wellMixed,1.6,0.0001,,0,,,1,9.937298842384989,0,extinction,0,0
92,wellMixed,1.6,0.0001,,0,,,1,10.65925118064805,0,extinction,0,0
93,wellMixed,1.6,0.0001,,0,,,1,10.191222926076737,0,extinction,0,0
94,wellMixed,1.6,0.0001,,0,,,1,12.356737539485598,0,extinction,0,1
95,wellMixed,1.6,0.0001,,0,,,1,9.58853302482625,0,extinction,0,0
96,wellMixed,1.6,0.0001,,0,,,1,12.05732814345251,0,extinction,0,1
97,wellMixed,1.6,0.0001,,0,,,1,12.237507766549019,0,extinction,0,0
98,wellMixed,1.6,0.0001,,0,,,1,9.138822699925583,0,extinction,0,0
99,wellMixed,1.6,0.0001,,0,,,1,11.04507071339878,0,extinction,0,0
100,wellMixed,1.6,0.0001,,0,,,1,8.72479967802026,0,extinction,0,0
101,wellMixed,1.6,0.0001,,1,3.436705190711198,,0,,132,rescue,0,1
102,wellMixed,1.6,0.0001,,0,,,1,12.002888198119678,0,extinction,0,0
103,wellMixed,1.6,0.0001,,0,,,1,9.656537181673482,0,extinction,0,0
104,wellMixed,1.6,0.0001,,0,,,1,8.680338785048319,0,extinction,0,0
105,wellMixed,1.6,0.0001,,0,,,1,8.19498712412358,0,extinction,0,0
106,wellMixed,1.6,0.0001,,0,,,1,9.89549551027461,0,extinction,0,0
107,wellMixed,1.6,0.0001,,0,,,1,9.675882287842873,0,extinction,0,0
108,wellMixed,1.6,0.0001,,0,,,1,10.017642114103543,0,extinction,0,0
109,wellMixed,1.6,0.0001,,0,,,1,13.393471957237736,0,extinction,0,0
110,wellMixed,1.6,0.0001,,0,,,1,11.546399863007483,0,extinction,0,0
111,wellMixed,1.6,0.0001,,0,,,1,11.755391092413992,0,extinction,0,0
112,wellMixed,1.6,0.0001,,1,5.441010209622358,,0,,54,rescue,0,1
113,wellMixed,1.6,0.0001,,0,,,1,10.301482457183365,0,extinction,0,0
114,wellMixed,1.6,0.0001,,0,,,1,10.241446642571377,0,extinction,0,0
115,wellMixed,1.6,0.0001,,0,,,1,12.1000478481462,0,extinction,0,0
116,wellMixed,1.6,0.0001,,0,,,1,12.559538872012945,0,extinction,0,1
117,wellMixed,1.6,0.0001,,0,,,1,11.467422945439422,0,extinction,0,0
118,wellMixed,1.6,0.0001,,0,,,1,10.930474326888755,0,extinction,0,0
119,wellMixed,1.6,0.0001,,0,,,1,11.341618560994137,0,extinction,0,0
120,wellMixed,1.6,0.0001,,0,,,1,12.135218927655243,0,extinction,0,0
121,wellMixed,1.6,0.0001,,0,,,1,13.775502438439853,0,extinction,0,0
122,wellMixed,1.6,0.0001,,0,,,1,7.160014231503357,0,extinction,0,0
123,wellMixed,1.6,0.0001,,0,,,1,11.389203919701494,0,extinction,0,0
124,wellMixed,1.6,0.0001,,0,,,1,8.574890680258074,0,extinction,0,0
125,wellMixed,1.6,0.0001,,0,,,1,10.750809957569903,0,extinction,0,1
126,wellMixed,1.6,0.0001,,0,,,1,10.552379870874576,0,extinction,0,0
127,wellMixed,1.6,0.0001,,0,,,1,18.837719481539786,0,extinction,0,0
