seed,condition,dose,mu,bCoreRatio,rescued,rescueTime,rescueMode,extinct,extinctionTime,finalN,terminationReason,nMutCore,nMutEdge
89,chainWM,2.3,0.0001,0.2,0,,,1,6.292389072785838,0,extinction,0,0
90,chainWM,2.3,0.0001,0.2,0,,,1,5.900249400847738,0,extinction,0,0
91,chainWM,2.3,0.0001,0.2,0,,,1,3.9490193689241866,0,extinction,0,1
92,chainWM,2.3,0.0001,0.2,0,,,1,7.934464418232676,0,extinction,0,0
93,chainWM,2.3,0.0001,0.2,0,,,1,5.106120639362293,0,extinction,0,0
94,chainWM,2.3,0.0001,0.2,0,,,1,5.449059143168387,0,extinction,0,0
95,chainWM,2.3,0.0001,0.2,0,,,1,4.964220336929883,0,extinction,0,0
96,chainWM,2.3,0.0001,0.2,0,,,1,4.791689163207446,0,extinction,0,0
97,chainWM,2.3,0.0001,0.2,0,,,1,8.98607342766073,0,extinction,0,0
98,chainWM,2.3,0.0001,0.2,0,,,1,5.651687146560087,0,extinction,0,0
99,chainWM,2.3,0.0001,0.2,0,,,1,4.1390928722943485,0,extinction,0,0
100,chainWM,2.3,0.0001,0.2,0,,,1,5.269989797756472,0,extinction,0,0
101,chainWM,2.3,0.0001,0.2,0,,,1,4.3482118030649115,0,extinction,0,0
102,chainWM,2.3,0.0001,0.2,0,,,1,5.44861821146032,0,extinction,0,0
103,chainWM,2.3,0.0001,0.2,0,,,1,6.204581645559015,0,extinction,0,0
104,chainWM,2.3,0.0001,0.2,0,,,1,4.905829834884745,0,extinction,0,0
105,chainWM,2.3,0.0001,0.2,0,,,1,5.436213475893841,0,extinction,0,0
106,chainWM,2.3,0.0001,0.2,0,,,1,5.747857397698667,0,extinction,0,1
107,chainWM,2.3,0.0001,0.2,0,,,1,5.683562198558535,0,extinction,0,0
108,chainWM,2.3,0.0001,0.2,0,,,1,5.7388530522408505,0,extinction,0,0
109,chainWM,2.3,0.0001,0.2,0,,,1,4.443412351858034,0,extinction,0,0
110,chainWM,2.3,0.0001,0.2,0,,,1,6.695131959139522,0,extinction,0,0
111,chainWM,2.3,0.0001,0.2,0,,,1,4.6585290917498545,0,extinction,0,0
112,chainWM,2.3,0.0001,0.2,0,,,1,5.572781684055043,0,extinction,0,0
113,chainWM,2.3,0.0001,0.2,0,,,1,5.709950566562102,0,extinction,0,0
114,chainWM,2.3,0.0001,0.2,0,,,1,4.535074089966505,0,extinction,0,0
115,chainWM,2.3,0.0001,0.2,0,,,1,4.798400337086236,0,extinction,0,0
116,chainWM,2.3,0.0001,0.2,0,,,1,4.897900118817345,0,extinction,0,0
117,chainWM,2.3,0.0001,0.2,0,,,1,4.993540206994703,0,extinction,0,0
118,chainWM,2.3,0.0001,0.2,0,,,1,6.10795672308123,0,extinction,0,0
119,chainWM,2.3,0.0001,0.2,0,,,1,5.229732703716468,0,extinction,0,0
120,chainWM,2.3,0.0001,0.2,0,,,1,6.232208300482733,0,extinction,0,0
121,chainWM,2.3,0.0001,0.2,0,,,1,5.497611149967107,0,extinction,0,0
122,chainWM,2.3,0.0001,0.2,0,,,1,6.007914787119272,0,extinction,0,0
123,chainWM,2.3,0.0001,0.2,0,,,1,9.124257081426872,0,extinction,0,0
124,chainWM,2.3,0.0001,0.2,0,,,1,6.026564512053772,0,extinction,0,0
125,chainWM,2.3,0.0001,0.2,0,,,1,5.872137173309557,0,extinction,0,0
126,chainWM,2.3,0.0001,0.2,0,,,1,4.760692846953916,0,extinction,0,0
127,chainWM,2.3,0.0001,0.2,0,,,1,4.795618613192771,0,extinction,0,0
128,chainWM,2.3,0.0001,0.2,0,,,1,6.6556174561128865,0,extinction,0,0
129,chainWM,2.3,0.0001,0.2,0,,,1,5.978804538649202,0,extinction,0,0
130,chainWM,2.3,0.0001,0.2,0,,,1,4.609995382287748,0,extinction,0,1
131,chainWM,2.3,0.0001,0.2,0,,,1,4.575630951879059,0,extinction,0,0
132,chainWM,2.3,0.0001,0.2,0,,,1,5.063248215190116,0,extinction,0,0
133,chainWM,2.3,0.0001,0.2,0,,,1,4.657637962846785,0,extinction,0,0
134,chainWM,2.3,0.0001,0.2,0,,,1,6.884464841565532,0,extinction,0,0
135,chainWM,2.3,0.0001,0.2,0,,,1,5.460310403236483,0,extinction,0,0
136,chainWM,2.3,0.0001,0.2,0,,,1,4.057677945835865,0,extinction,0,0
137,chainWM,2.3,0.0001,0.2,0,,,1,4.525442885033636,0,extinction,0,0
138,chainWM,2.3,0.0001,0.2,0,,,1,5.502831681671327,0,extinction,0,0
139,chainWM,2.3,0.0001,0.2,0,,,1,4.951754386401144,0,extinction,0,0
140,chainWM,2.3,0.0001,0.2,0,,,1,5.672307969224504,0,extinction,0,0
141,chainWM,2.3,0.0001,0.2,0,,,1,6.229563386841189,0,extinction,0,0
142,chainWM,2.3,0.0001,0.2,0,,,1,5.470522859520496,0,extinction,0,0
143,chainWM,2.3,0.0001,0.2,0,,,1,5.214871671460737,0,extinction,0,0
144,chainWM,2.3,0.0001,0.2,0,,,1,4.312801645523844,0,extinction,0,0
145,chainWM,2.3,0.0001,0.2,0,,,1,4.6165403772517415,0,extinction,0,0
146,chainWM,2.3,0.0001,0.2,0,,,1,4.917396478276687,0,extinction,0,0
147,chainWM,2.3,0.0001,0.2,0,,,1,5.863302094716433,0,extinction,0,0
148,chainWM,2.3,0.0001,0.2,0,,,1,4.441695247480833,0,extinction,0,1
149,chainWM,2.3,0.0001,0.2,0,,,1,5.852305615405072,0,extinction,0,0
150,chainWM,2.3,0.0001,0.2,0,,,1,6.899452818373424,0,extinction,0,0
151,chainWM,2.3,0.0001,0.2,0,,,1,4.060052554046304,0,extinction,0,0
152,chainWM,2.3,0.0001,0.2,0,,,1,4.545981233206472,0,extinction,0,0
153,chainWM,2.3,0.0001,0.2,0,,,1,5.350097455149359,0,extinction,0,0
154,chainWM,2.3,0.0001,0.2,0,,,1,5.599570520500325,0,extinction,0,0
155,chainWM,2.3,0.0001,0.2,0,,,1,6.172341834032297,0,extinction,0,0
156,chainWM,2.3,0.0001,0.2,0,,,1,5.341188106866337,0,extinction,0,0
157,chainWM,2.3,0.0001,0.2,0,,,1,6.033681480835198,0,extinction,0,0
158,chainWM,2.3,0.0001,0.2,0,,,1,6.106039836982474,0,extinction,0,0
159,chainWM,2.3,0.0001,0.2,0,,,1,4.6947784671271835,0,extinction,0,0
160,chainWM,2.3,0.0001,0.2,0,,,1,7.587678852904019,0,extinction,0,0
161,chainWM,2.3,0.0001,0.2,0,,,1,5.893249734959394,0,extinction,0,0
162,chainWM,2.3,0.0001,0.2,0,,,1,4.822924765759024,0,extinction,0,0
163,chainWM,2.3,0.0001,0.2,0,,,1,5.483827853414411,0,extinction,0,0
164,chainWM,2.3,0.0001,0.2,0,,,1,5.430279995368184,0,extinction,0,0
165,chainWM,2.3,0.0001,0.2,0,,,1,6.552477473442124,0,extinction,0,0
166,chainWM,2.3,0.0001,0.2,0,,,1,4.368998702309953,0,extinction,0,0
167,chainWM,2.3,0.0001,0.2,0,,,1,6.476911873846405,0,extinction,0,0
168,chainWM,2.3,0.0001,0.2,0,,,1,4.626191657326921,0,extinction,0,0
169,chainWM,2.3,0.0001,0.2,0,,,1,5.678517962534722,0,extinction,0,0
170,chainWM,2.3,0.0001,0.2,0,,,1,5.4869747888760925,0,extinction,0,0
171,chainWM,2.3,0.0001,0.2,0,,,1,4.789270905513559,0,extinction,0,0
172,chainWM,2.3,0.0001,0.2,0,,,1,4.491823267458253,0,extinction,0,0
173,chainWM,2.3,0.0001,0.2,0,,,1,4.299635726278893,0,extinction,0,0
174,chainWM,2.3,0.0001,0.2,0,,,1,5.300923935660474,0,extinction,0,0
175,chainWM,2.3,0.0001,0.2,0,,,1,5.082852908581525,0,extinction,0,0
176,chainWM,2.3,0.0001,0.2,0,,,1,4.151597124476574,0,extinction,0,0
177,chainWM,2.3,0.0001,0.2,0,,,1,5.08918326228927,0,extinction,0,0
178,chainWM,2.3,0.0001,0.2,0,,,1,5.368322245888786,0,extinction,0,0
179,chainWM,2.3,0.0001,0.2,0,,,1,5.084000439859085,0,extinction,0,0
180,chainWM,2.3,0.0001,0.2,0,,,1,3.769423478948413,0,extinction,0,0
181,chainWM,2.3,0.0001,0.2,0,,,1,6.231071539354623,0,extinction,0,0
182,chainWM,2.3,0.0001,0.2,0,,,1,6.6505971722574335,0,extinction,0,0
183,chainWM,2.3,0.0001,0.2,0,,,1,5.466718022537766,0,extinction,0,0
184,chainWM,2.3,0.0001,0.2,0,,,1,5.825058162922017,0,extinction,0,0
185,chainWM,2.3,0.0001,0.2,0,,,1,5.868264697286518,0,extinction,0,0
186,chainWM,2.3,0.0001,0.2,0,,,1,8.476603768566752,0,extinction,0,0
187,chainWM,2.3,0.0001,0.2,0,,,1,5.53611980787136,0,extinction,0,0
188,chainWM,2.3,0.0001,0.2,0,,,1,4.407042942998087,0,extinction,0,0
189,chainWM,2.3,0.0001,0.2,0,,,1,3.9763406097640788,0,extinction,0,0
190,chainWM,2.3,0.0001,0.2,0,,,1,6.618006654021008,0,extinction,0,0
191,chainWM,2.3,0.0001,0.2,0,,,1,5.338768306989255,0,extinction,0,0
192,chainWM,2.3,0.0001,0.2,0,,,1,5.547527260706013,0,extinction,0,0
193,chainWM,2.3,0.0001,0.2,0,,,1,4.727009749998936,0,extinction,0,0
194,chainWM,2.3,0.0001,0.2,0,,,1,6.820194466555743,0,extinction,0,0
195,chainWM,2.3,0.0001,0.2,0,,,1,5.354277117807536,0,extinction,0,0
196,chainWM,2.3,0.0001,0.2,0,,,1,7.38756376431467,0,extinction,0,0
197,chainWM,2.3,0.0001,0.2,0,,,1,4.674125900784386,0,extinction,0,0
198,chainWM,2.3,0.0001,0.2,0,,,1,4.643678300526336,0,extinction,0,0
199,chainWM,2.3,0.0001,0.2,0,,,1,3.8683963343664045,0,extinction,0,0
