seed,condition,dose,mu,bCoreRatio,rescued,rescueTime,rescueMode,extinct,extinctionTime,finalN,terminationReason,nMutCore,nMutEdge
70,chainWM,2.8,0.0001,0.2,0,,,1,3.673960448042445,0,extinction,0,0
71,chainWM,2.8,0.0001,0.2,0,,,1,3.6136467167809867,0,extinction,0,1
72,chainWM,2.8,0.0001,0.2,0,,,1,4.16381834456564,0,extinction,0,0
73,chainWM,2.8,0.0001,0.2,0,,,1,3.606490543648186,0,extinction,0,0
74,chainWM,2.8,0.0001,0.2,0,,,1,3.9552459971654046,0,extinction,0,0
75,chainWM,2.8,0.0001,0.2,0,,,1,3.4290901846158586,0,extinction,0,0
76,chainWM,2.8,0.0001,0.2,0,,,1,4.223207467486712,0,extinction,0,0
77,chainWM,2.8,0.0001,0.2,0,,,1,4.108221760290458,0,extinction,0,0
78,chainWM,2.8,0.0001,0.2,0,,,1,5.396096047428329,0,extinction,0,0
79,chainWM,2.8,0.0001,0.2,0,,,1,2.945849838278604,0,extinction,0,0
80,chainWM,2.8,0.0001,0.2,0,,,1,3.3331626750655468,0,extinction,0,0
81,chainWM,2.8,0.0001,0.2,0,,,1,4.31956089960412,0,extinction,0,0
82,chainWM,2.8,0.0001,0.2,0,,,1,4.1335588727287975,0,extinction,0,0
83,chainWM,2.8,0.0001,0.2,0,,,1,3.1363932144336233,0,extinction,0,0
84,chainWM,2.8,0.0001,0.2,0,,,1,3.670547862457141,0,extinction,0,0
85,chainWM,2.8,0.0001,0.2,0,,,1,4.846680267772578,0,extinction,0,0
86,chainWM,2.8,0.0001,0.2,0,,,1,3.436830068829098,0,extinction,0,0
87,chainWM,2.8,0.0001,0.2,0,,,1,3.406236951936527,0,extinction,0,0
88,chainWM,2.8,0.0001,0.2,0,,,1,5.111838417652883,0,extinction,0,0
89,chainWM,2.8,0.0001,0.2,0,,,1,3.1322399867776736,0,extinction,0,0
90,chainWM,2.8,0.0001,0.2,0,,,1,2.787757077519253,0,extinction,0,0
91,chainWM,2.8,0.0001,0.2,1,6.4573276227960426,edge,0,,10,rescue,0,1
92,chainWM,2.8,0.0001,0.2,0,,,1,3.4086173891212916,0,extinction,0,0
93,chainWM,2.8,0.0001,0.2,0,,,1,3.1897214668565717,0,extinction,0,0
94,chainWM,2.8,0.0001,0.2,0,,,1,3.1243945092051346,0,extinction,0,0
95,chainWM,2.8,0.0001,0.2,0,,,1,3.5194965282296318,0,extinction,0,0
96,chainWM,2.8,0.0001,0.2,0,,,1,3.6356437211322254,0,extinction,0,0
97,chainWM,2.8,0.0001,0.2,0,,,1,3.2550926474555166,0,extinction,0,0
98,chainWM,2.8,0.0001,0.2,0,,,1,3.440463938424511,0,extinction,0,0
99,chainWM,2.8,0.0001,0.2,0,,,1,3.381770315854214,0,extinction,0,0
100,chainWM,2.8,0.0001,0.2,0,,,1,5.1099278863669015,0,extinction,0,0
101,chainWM,2.8,0.0001,0.2,0,,,1,4.147809250886969,0,extinction,0,0
102,chainWM,2.8,0.0001,0.2,0,,,1,4.68454760587298,0,extinction,0,0
103,chainWM,2.8,0.0001,0.2,0,,,1,3.227496860938902,0,extinction,0,1
104,chainWM,2.8,0.0001,0.2,0,,,1,3.4547693524772294,0,extinction,0,0
105,chainWM,2.8,0.0001,0.2,0,,,1,4.665791860052221,0,extinction,0,0
106,chainWM,2.8,0.0001,0.2,0,,,1,3.786507866971895,0,extinction,0,0
107,chainWM,2.8,0.0001,0.2,0,,,1,3.9368477538571143,0,extinction,0,0
108,chainWM,2.8,0.0001,0.2,0,,,1,3.8387930173598264,0,extinction,0,0
109,chainWM,2.8,0.0001,0.2,0,,,1,4.519559064616684,0,extinction,0,0
110,chainWM,2.8,0.0001,0.2,0,,,1,3.923618015354402,0,extinction,0,0
111,chainWM,2.8,0.0001,0.2,0,,,1,3.2768503425825957,0,extinction,0,0
