seed,condition,dose,mu,bCoreRatio,rescued,rescueTime,rescueMode,extinct,extinctionTime,finalN,terminationReason,nMutCore,nMutEdge
63,biofilm,1.1,0.0001,0.2,1,21.160066275064477,edge,0,,836,rescue,0,1
64,biofilm,1.1,0.0001,0.2,0,,,1,117.14856959196317,0,extinction,1,0
65,biofilm,1.1,0.0001,0.2,1,86.51300270914012,edge,0,,102,rescue,0,2
66,biofilm,1.1,0.0001,0.2,0,,,1,116.4030859016642,0,extinction,1,0
67,biofilm,1.1,0.0001,0.2,0,,,1,157.10802346474935,0,extinction,3,1
68,biofilm,1.1,0.0001,0.2,0,,,1,113.76280755713016,0,extinction,0,2
69,biofilm,1.1,0.0001,0.2,1,15.445910591373485,edge,0,,792,rescue,1,1
70,biofilm,1.1,0.0001,0.2,1,55.04405674004257,edge,0,,726,rescue,0,2
71,biofilm,1.1,0.0001,0.2,1,8.37715488410287,edge,0,,910,rescue,0,1
72,biofilm,1.1,0.0001,0.2,1,60.6145675686016,edge,0,,389,rescue,0,1
73,biofilm,1.1,0.0001,0.2,0,,,1,179.37049478834356,0,extinction,2,2
74,biofilm,1.1,0.0001,0.2,1,18.11658318594361,edge,0,,930,rescue,1,1
75,biofilm,1.1,0.0001,0.2,1,45.29176540227444,edge,0,,533,rescue,0,2
76,biofilm,1.1,0.0001,0.2,0,,,1,96.7828938168508,0,extinction,2,0
77,biofilm,1.1,0.0001,0.2,0,,,1,105.34743529889415,0,extinction,2,0
78,biofilm,1.1,0.0001,0.2,1,73.96179332265741,edge,0,,85,rescue,2,1
79,biofilm,1.1,0.0001,0.2,0,,,1,124.017781039355,0,extinction,0,3
80,biofilm,1.1,0.0001,0.2,0,,,1,111.68776350761873,0,extinction,1,0
81,biofilm,1.1,0.0001,0.2,1,15.985295574123274,edge,0,,848,rescue,0,1
82,biofilm,1.1,0.0001,0.2,0,,,1,132.17829897534068,0,extinction,1,0
83,biofilm,1.1,0.0001,0.2,0,,,1,82.42186344655119,0,extinction,0,0
84,biofilm,1.1,0.0001,0.2,0,,,1,109.6597992487192,0,extinction,1,0
85,biofilm,1.1,0.0001,0.2,1,46.873649473345885,edge,0,,443,rescue,2,1
86,biofilm,1.1,0.0001,0.2,1,94.26858877342865,edge,0,,67,rescue,0,1
87,biofilm,1.1,0.0001,0.2,0,,,1,134.47011155261404,0,extinction,1,1
88,biofilm,1.1,0.0001,0.2,0,,,1,121.8172789980505,0,extinction,0,0
89,biofilm,1.1,0.0001,0.2,0,,,1,112.74313878337443,0,extinction,0,0
90,biofilm,1.1,0.0001,0.2,0,,,1,148.20815422295735,0,extinction,0,2
91,biofilm,1.1,0.0001,0.2,1,34.08147313354911,core,0,,783,rescue,1,0
92,biofilm,1.1,0.0001,0.2,1,71.82082299113064,edge,0,,317,rescue,0,1
