seed,condition,dose,mu,bCoreRatio,rescued,rescueTime,rescueMode,extinct,extinctionTime,finalN,terminationReason,nMutCore,nMutEdge
0,wellMixed,1.1,0.0001,,0,,,1,34.243465188175165,0,extinction,0,0
1,wellMixed,1.1,0.0001,,1,6.129217508322022,,0,,666,rescue,0,1
2,wellMixed,1.1,0.0001,,0,,,1,36.236327103509,0,extinction,0,2
3,wellMixed,1.1,0.0001,,1,4.980362532546458,,0,,481,rescue,0,2
4,wellMixed,1.1,0.0001,,1,25.370495052471853,,0,,48,rescue,0,1
5,wellMixed,1.1,0.0001,,1,3.4793685783303787,,0,,733,rescue,0,2
6,wellMixed,1.1,0.0001,,0,,,1,72.94547647885881,0,extinction,0,0
7,wellMixed,1.1,0.0001,,0,,,1,55.1229799551955,0,extinction,0,0
8,wellMixed,1.1,0.0001,,0,,,1,56.637007393267,0,extinction,0,1
9,wellMixed,1.1,0.0001,,0,,,1,63.085846952515254,0,extinction,0,0
10,wellMixed,1.1,0.0001,,1,8.72647888720609,,0,,587,rescue,0,1
11,wellMixed,1.1,0.0001,,0,,,1,47.505400477796165,0,extinction,0,0
12,wellMixed,1.1,0.0001,,0,,,1,61.69644960266018,0,extinction,0,1
13,wellMixed,1.1,0.0001,,1,13.484994509579264,,0,,323,rescue,0,1
14,wellMixed,1.1,0.0001,,0,,,1,86.37329968933581,0,extinction,0,1
15,wellMixed,1.1,0.0001,,0,,,1,47.49355547257157,0,extinction,0,0
16,wellMixed,1.1,0.0001,,0,,,1,42.012300608535526,0,extinction,0,0
17,wellMixed,1.1,0.0001,,1,13.165659038402062,,0,,440,rescue,0,2
18,wellMixed,1.1,0.0001,,1,11.784514964214948,,0,,481,rescue,0,1
19,wellMixed,1.1,0.0001,,1,11.654650448067526,,0,,267,rescue,0,2
20,wellMixed,1.1,0.0001,,1,4.718100427454258,,0,,577,rescue,0,1
21,wellMixed,1.1,0.0001,,0,,,1,45.49367887217963,0,extinction,0,0
22,wellMixed,1.1,0.0001,,1,18.028777196924935,,0,,131,rescue,0,1
23,wellMixed,1.1,0.0001,,1,5.740482494026231,,0,,586,rescue,0,2
24,wellMixed,1.1,0.0001,,0,,,1,36.62642966274905,0,extinction,0,0
25,wellMixed,1.1,0.0001,,1,27.480402252211757,,0,,49,rescue,0,1
26,wellMixed,1.1,0.0001,,0,,,1,65.2654103930722,0,extinction,0,1
27,wellMixed,1.1,0.0001,,0,,,1,40.118492299289905,0,extinction,0,1
28,wellMixed,1.1,0.0001,,0,,,1,37.982657884760165,0,extinction,0,0
29,wellMixed,1.1,0.0001,,1,10.499304711851456,,0,,395,rescue,0,1
30,wellMixed,1.1,0.0001,,0,,,1,44.91764284762593,0,extinction,0,0
31,wellMixed,1.1,0.0001,,1,12.942713960348524,,0,,229,rescue,0,1
32,wellMixed,1.1,0.0001,,0,,,1,38.2997701959097,0,extinction,0,0
33,wellMixed,1.1,0.0001,,0,,,1,41.93518054369042,0,extinction,0,0
34,wellMixed,1.1,0.0001,,0,,,1,45.554285198310794,0,extinction,0,1
35,wellMixed,1.1,0.0001,,0,,,1,45.20532280280232,0,extinction,0,0
36,wellMixed,1.1,0.0001,,0,,,1,48.665967458545,0,extinction,0,0
37,wellMixed,1.1,0.0001,,0,,,1,53.60889555234901,0,extinction,0,1
38,wellMixed,1.1,0.0001,,0,,,1,38.662836010809436,0,extinction,0,0
39,wellMixed,1.1,0.0001,,0,,,1,48.551398394209336,0,extinction,0,0
