seed,condition,dose,mu,bCoreRatio,rescued,rescueTime,rescueMode,extinct,extinctionTime,finalN,terminationReason,nMutCore,nMutEdge
0,chainWM,1.1,0.0001,0.2,0,,,1,71.68770621182752,0,extinction,0,2
1,chainWM,1.1,0.0001,0.2,0,,,1,34.196594838136534,0,extinction,0,0
2,chainWM,1.1,0.0001,0.2,0,,,1,51.97602971338154,0,extinction,0,0
3,chainWM,1.1,0.0001,0.2,0,,,1,54.542106171563596,0,extinction,0,1
4,chainWM,1.1,0.0001,0.2,0,,,1,47.75263843286215,0,extinction,0,0
5,chainWM,1.1,0.0001,0.2,0,,,1,55.34942629211697,0,extinction,0,0
6,chainWM,1.1,0.0001,0.2,0,,,1,49.25828646937451,0,extinction,0,0
7,chainWM,1.1,0.0001,0.2,0,,,1,96.26060802757067,0,extinction,0,1
8,chainWM,1.1,0.0001,0.2,0,,,1,46.30197389727595,0,extinction,0,0
9,chainWM,1.1,0.0001,0.2,0,,,1,52.85604776595325,0,extinction,0,0
10,chainWM,1.1,0.0001,0.2,0,,,1,38.25710361056774,0,extinction,0,0
11,chainWM,1.1,0.0001,0.2,1,4.388627125036373,edge,0,,687,rescue,0,2
12,chainWM,1.1,0.0001,0.2,1,3.611791596697048,edge,0,,633,rescue,0,1
13,chainWM,1.1,0.0001,0.2,0,,,1,51.21588653624209,0,extinction,0,1
14,chainWM,1.1,0.0001,0.2,0,,,1,44.534720910651814,0,extinction,0,1
15,chainWM,1.1,0.0001,0.2,0,,,1,59.90513193793794,0,extinction,0,0
16,chainWM,1.1,0.0001,0.2,0,,,1,62.051074153362435,0,extinction,0,1
17,chainWM,1.1,0.0001,0.2,1,4.581009731060632,edge,0,,659,rescue,0,3
18,chainWM,1.1,0.0001,0.2,0,,,1,79.54773579452994,0,extinction,0,0
19,chainWM,1.1,0.0001,0.2,1,8.454460767077896,edge,0,,263,rescue,0,2
20,chainWM,1.1,0.0001,0.2,1,17.612481155683263,edge,0,,180,rescue,0,3
21,chainWM,1.1,0.0001,0.2,0,,,1,58.663458214020366,0,extinction,0,1
22,chainWM,1.1,0.0001,0.2,0,,,1,47.973372199056335,0,extinction,0,0
23,chainWM,1.1,0.0001,0.2,1,15.782609694352582,edge,0,,160,rescue,0,2
24,chainWM,1.1,0.0001,0.2,1,13.155683287515213,edge,0,,291,rescue,0,1
25,chainWM,1.1,0.0001,0.2,1,29.47155039628449,edge,0,,116,rescue,0,1
26,chainWM,1.1,0.0001,0.2,1,3.3088275767234925,edge,0,,676,rescue,0,1
27,chainWM,1.1,0.0001,0.2,0,,,1,48.94511013479406,0,extinction,0,0
28,chainWM,1.1,0.0001,0.2,0,,,1,40.854039824131505,0,extinction,0,1
29,chainWM,1.1,0.0001,0.2,0,,,1,63.12509980471645,0,extinction,0,0
30,chainWM,1.1,0.0001,0.2,0,,,1,46.58647985244163,0,extinction,0,0
31,chainWM,1.1,0.0001,0.2,0,,,1,46.01319495181821,0,extinction,0,0
32,chainWM,1.1,0.0001,0.2,0,,,1,56.17013085972059,0,extinction,0,1
33,chainWM,1.1,0.0001,0.2,0,,,1,47.89061361585706,0,extinction,0,0
34,chainWM,1.1,0.0001,0.2,0,,,1,44.00463827861253,0,extinction,0,0
