seed,condition,dose,mu,bCoreRatio,rescued,rescueTime,rescueMode,extinct,extinctionTime,finalN,terminationReason,nMutCore,nMutEdge
70,biofilm,2.8,0.0001,0.2,0,,,1,7.081682053331795,0,extinction,0,0
71,biofilm,2.8,0.0001,0.2,0,,,1,7.685006642694743,0,extinction,0,0
72,biofilm,2.8,0.0001,0.2,0,,,1,7.2397586011944135,0,extinction,0,0
73,biofilm,2.8,0.0001,0.2,0,,,1,8.579473367800846,0,extinction,1,0
74,biofilm,2.8,0.0001,0.2,0,,,1,7.680267797430929,0,extinction,0,0
75,biofilm,2.8,0.0001,0.2,0,,,1,8.502360891233625,0,extinction,0,0
76,biofilm,2.8,0.0001,0.2,1,4.1570311282016155,edge,0,,260,rescue,0,1
77,biofilm,2.8,0.0001,0.2,0,,,1,7.586279308471788,0,extinction,0,0
78,biofilm,2.8,0.0001,0.2,0,,,1,7.694106081156347,0,extinction,0,0
79,biofilm,2.8,0.0001,0.2,0,,,1,7.067169001285622,0,extinction,0,0
80,biofilm,2.8,0.0001,0.2,0,,,1,8.008575081270635,0,extinction,0,0
81,biofilm,2.8,0.0001,0.2,1,5.716146471414411,edge,0,,87,rescue,0,1
82,biofilm,2.8,0.0001,0.2,0,,,1,7.8269767020864025,0,extinction,0,0
83,biofilm,2.8,0.0001,0.2,0,,,1,7.776149517623182,0,extinction,0,0
84,biofilm,2.8,0.0001,0.2,0,,,1,7.767499804829457,0,extinction,0,0
85,biofilm,2.8,0.0001,0.2,0,,,1,7.212415112224247,0,extinction,0,0
86,biofilm,2.8,0.0001,0.2,0,,,1,7.493324774045108,0,extinction,0,0
87,biofilm,2.8,0.0001,0.2,0,,,1,6.8533359015070605,0,extinction,0,0
88,biofilm,2.8,0.0001,0.2,0,,,1,7.530373206848443,0,extinction,0,1
89,biofilm,2.8,0.0001,0.2,0,,,1,7.756807709076091,0,extinction,0,0
90,biofilm,2.8,0.0001,0.2,0,,,1,6.497884620143799,0,extinction,0,0
91,biofilm,2.8,0.0001,0.2,1,7.052586376358848,core,0,,11,rescue,1,0
92,biofilm,2.8,0.0001,0.2,0,,,1,7.104795440428978,0,extinction,0,0
93,biofilm,2.8,0.0001,0.2,0,,,1,7.681261861857364,0,extinction,0,0
94,biofilm,2.8,0.0001,0.2,0,,,1,7.199129360106267,0,extinction,0,0
95,biofilm,2.8,0.0001,0.2,0,,,1,7.411403830281532,0,extinction,0,0
96,biofilm,2.8,0.0001,0.2,0,,,1,7.380852463003648,0,extinction,0,0
